10_drivingRoute.txt,1017,H043GC,Nayara Petrol Pump,,,Mandal Becharaji Special Investment Zone,Mandal Becharaji Special Investment Zone,Mandal,Ahmedabad District,Gujarat,,"Viramgam Highway, Mandal Becharaji Special Investment Zone, Gujarat, 384415",,,www.nayaraenergy.com,72.031867,23.492716,72.0318780000001,23.4925460000001,TRNPMP,B486700553
10_drivingRoute.txt,1371,ZKTFCU,Sabarmati Gas CNG Station,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Survey No 4, Opposite Starline Showroom, Becharaji Viramgam Highway, Becharaji, Gujarat, 384415",,,www.sabarmatigas.in,72.035332,23.492268,72.035354,23.4923430000001,TRNCNG,B81120937
10_drivingRoute.txt,2082,SBF364,Indian Oil Petrol Pump,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Ground Floor, Becharaji Mehsana, Becharaji, Gujarat, 384415",,,www.iocl.com,72.0427090000001,23.496067,72.0428670000001,23.495893,TRNPMP,INTB470
10_drivingRoute.txt,2090,NH5ZLB,Sabarmati Gas CNG Station,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Indian Oil Petrol Pump, Near Becharaji Temple, Bechraji, Becharaji, Gujarat, 384415",,,www.sabarmatigas.in,72.0427890000001,23.4960290000001,72.0428650000001,23.49593,TRNCNG,B81120937
10_drivingRoute.txt,2122,DDI422,HP Petrol Pump,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Becharaji, Gujarat, 384415",,,www.hindustanpetroleum.com,72.0430690000001,23.496673,72.0431110000001,23.496629,TRNPMP,INTB498
10_drivingRoute.txt,3271,5KTEDV,Jio BP Petrol Pump,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Survey No 599, Mehsana Highway, SH-7, Bechraji, Near Railway Crossing, Becharaji, Gujarat, 384415",,,www.reliancepetroleum.com,72.053408,23.5025450000001,72.0534270000001,23.5024340000001,TRNPMP,B486702853
10_drivingRoute.txt,4333,Y486CL,Bharat Petroleum Petrol Pump,,,,,Becharaji,Mahesana District,Gujarat,,"Kalri Becharaji Deesa Highway, Becharaji, Mahesana District, Gujarat, 384415",,,www.bharatpetroleum.com,72.06305,23.5064080000001,72.0630570000001,23.5064530000001,TRNPMP,INTB497
10_drivingRoute.txt,9950,OB7Z84,Nayara Petrol Pump,,,,,Becharaji,Mahesana District,Gujarat,,"Survey No 392, Old Survey No 337, Paiki 2, Village Chadasana, Taluka Becharaji, District Mehsana, Becharaji, Mahesana District, Gujarat, 384415",,,www.nayaraenergy.com,72.1182580000001,23.5116400000001,72.1183310000001,23.5113200000001,TRNPMP,B486700553
10_drivingRoute.txt,12818,2IZZIX,Indian Oil Petrol Pump,,,,,Becharaji,Mahesana District,Gujarat,,"Ground Floor, Indrap Ambala Mehsana, Becharaji, Mahesana District, Gujarat, 384415",,,www.iocl.com,72.1467730000001,23.5114850000001,72.1467700000001,23.5115420000001,TRNPMP,INTB470
10_drivingRoute.txt,13462,SJO3TW,Indian Oil Petrol Pump,,,,,Becharaji,Mahesana District,Gujarat,,"Ground Floor, Indrap Ambala Mehsana, Becharaji, Mahesana District, Gujarat, 384415",,,www.iocl.com,72.15297,23.512688,72.152946,23.512597,TRNPMP,INTB470
10_drivingRoute.txt,16832,PKWBM9,Indian Oil Petrol Pump,,,,,Becharaji,Mahesana District,Gujarat,,"Ground Floor, Palavasna Bechraji Road, Asjol Mehsana, Becharaji, Mahesana District, Gujarat, 384410",,,www.iocl.com,72.1861030000001,23.514148,72.186107,23.5141540000001,TRNPMP,INTB470
10_drivingRoute.txt,19347,TZ112A,Jagdamba Highway Dhaba,,,,,Mahesana,Mahesana District,Gujarat,,"SH 19, Mahesana, Mahesana District, Gujarat, 384410",,,,72.2105790000001,23.516938,72.2105910000001,23.516803,FODRDS,
10_drivingRoute.txt,22421,H53IH0,Indian Oil Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"Ground Floor, Balol, Asjol, Mehsana, Mahesana, Mahesana District, Gujarat, 384410",,,,72.240821,23.517863,72.240893,23.5175150000001,TRNPMP,INTB470
10_drivingRoute.txt,22924,SNV6W6,Bharat Petroleum Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"Mahesana, Mahesana District, Gujarat, 384410",,,www.bharatpetroleum.com,72.245728,23.51829,72.245636,23.5180530000001,TRNPMP,INTB497
10_drivingRoute.txt,24864,WWBU2N,HP Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"Survey No 846/p, Mouje Balol, Taluka Mehsana, Mahesana, Mahesana District, Gujarat, 384410",,,www.hindustanpetroleum.com,72.2639760000001,23.5252090000001,72.2639110000001,23.525379,TRNPMP,INTB498
10_drivingRoute.txt,24899,DE98LW,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"Survey No 1792, Balol, Mehsana Becharaji Highway, Mahesana, Mahesana District, Gujarat, 384410",,,www.sabarmatigas.in,72.26428,23.5254640000001,72.264081,23.525721,TRNCNG,B81120937
10_drivingRoute.txt,28308,OB80R2,Nayara Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"RS 76, Village Mitha, Taluka and District Mehsana, Mahesana, Mahesana District, Gujarat, 384001",,,www.nayaraenergy.com,72.294537,23.5453860000001,72.2946130000001,23.5450970000001,TRNPMP,B486700553
10_drivingRoute.txt,33047,SNWTMX,Bharat Petroleum Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"Mahesana, Mahesana District, Gujarat, 384005",,,www.bharatpetroleum.com,72.3290490000001,23.5915200000001,72.329217,23.59144,TRNPMP,INTB497
10_drivingRoute.txt,33115,J1CK19,Nayara Petrol Pump,,,,,Mahesana,Mahesana District,Gujarat,,"Nugar Circle New, Mehsana Bypass Road, Mahesana, Mahesana District, Gujarat, 384005",,,www.nayaraenergy.com,72.3288390000001,23.593943,72.3293310000001,23.593966,TRNPMP,B486700553
10_drivingRoute.txt,33178,ZKTFTL,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"Survey No 240, Village Nugar, Mahesana, Mahesana District, Gujarat, 384005",,,www.sabarmatigas.in,72.330021,23.592541,72.329908,23.592569,TRNCNG,B81120937
