40_TruckingRoute.txt,323475,C1PLVR,Bharat Petroleum Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Hindoli, Bundi District, Rajasthan, 323026",,,www.bharatpetroleum.com,75.6493290000001,25.677824,75.649101,25.677846,TRNPMP,INTB497,9,
40_TruckingRoute.txt,328068,J3J403,HP Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"NH 148D, Hindoli, Bundi District, Rajasthan, 323024",,,www.hindustanpetroleum.com,75.607622,25.648579,75.60783,25.648175,TRNPMP,INTB498,10,
40_TruckingRoute.txt,343684,A2SC3T,Indian Oil Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Ground Floor, NH-12, Mangli Khurd Abar Bundi, Hindoli, Bundi District, Rajasthan, 323023",,,www.iocl.com,75.5282280000001,25.5262940000001,75.5279590000001,25.526258,TRNPMP,INTB470,1,
40_TruckingRoute.txt,345687,KRNODJ,HP Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Hindoli, Bundi District, Rajasthan, 323001",,,www.hindustanpetroleum.com,75.5426330000001,25.501357,75.542782,25.5013490000001,TRNPMP,INTB498,2,
40_TruckingRoute.txt,346067,4BR7RJ,Indian Oil Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Hindoli, Bundi District, Rajasthan, 323024",,,www.iocl.com,75.546609,25.4961890000001,75.546681,25.4961950000001,TRNPMP,INTB470,3,
40_TruckingRoute.txt,346797,L77F0U,Bharat Petroleum Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Village-Dhakini, NH-52, Tehsil Hindoli, Hindoli, Bundi District, Rajasthan, 323024",,,www.bharatpetroleum.com,75.555958,25.485649,75.555775,25.485599,TRNPMP,INTB497,4,
40_TruckingRoute.txt,348170,F7UOF8,Bharat Petroleum Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Bundi Deoli Road, Tehsil Hindoli, Hindoli, Bundi District, Rajasthan, 323001",,,www.bharatpetroleum.com,75.5834960000001,25.4623790000001,75.583535,25.4624900000001,TRNPMP,INTB497,5,
40_TruckingRoute.txt,348748,SNP32Z,HP Petrol Pump,,,,,Hindoli,Bundi District,Rajasthan,,"Hindoli, Bundi District, Rajasthan, 323001",,,www.hindustanpetroleum.com,75.6041970000001,25.4494980000001,75.604207,25.4495420000001,TRNPMP,INTB498,6,
40_TruckingRoute.txt,352082,OZYLTQ,HP Petrol Pump,,,,Bundi,Bundi,Bundi District,Rajasthan,,"Bundi, Rajasthan, 323001",,,www.hindustanpetroleum.com,75.6635640000001,25.397387,75.6637030000001,25.397369,TRNPMP,INTB498,7,
40_TruckingRoute.txt,354085,H2H4VQ,Nayara Petrol Pump,,,,,Bundi,Bundi District,Rajasthan,,"Khasra No 397/178, Village Chapras, Tehsil Bundi, District Bundi, Bundi, Bundi District, Rajasthan, 323001",,,www.nayaraenergy.com,75.6735350000001,25.3750000000001,75.6733820000001,25.374945,TRNPMP,B486700553,8,
40_TruckingRoute.txt,354127,E3FEDT,HP Petrol Pump,,,,,Bundi,Bundi District,Rajasthan,,"Bundi, Bundi District, Rajasthan, 323001",,,www.hindustanpetroleum.com,75.672126,25.375049,75.672243,25.3751060000001,TRNPMP,INTB498,9,
40_TruckingRoute.txt,355537,C7BHLW,Nayara Petrol Pump,,,,,Bundi,Bundi District,Rajasthan,,"Khasra No-545/147, Village-Mangli, Tehsil-Bundi, District-Bundi, Bundi, Bundi District, Rajasthan, 323001",,,www.nayaraenergy.com,75.6844290000001,25.3576570000001,75.6845040000001,25.3577520000001,TRNPMP,B486700553,10,
40_TruckingRoute.txt,355596,479ZW7,Indian Oil Petrol Pump,,,,,Bundi,Bundi District,Rajasthan,,"220 KM, NH-12, Village Maangli, Post Gumanpura Kota Roadteh Bundi, Bundi, Bundi District, Rajasthan, 323001",,,www.iocl.com,75.6882850000001,25.355869,75.6881700000001,25.3558390000001,TRNPMP,INTB470,1,Mon-Sun 00:00-23:59
40_TruckingRoute.txt,359757,RTPDQU,Adani Gas CNG Station,,,,,Talera,Bundi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Khedla, Near Dhanwa Resort, Kota Bundi Road, Talera, Bundi District, Rajasthan, 323021",,,www.adanigas.com,75.7440940000001,25.299243,75.7439650000001,25.2991700000001,TRNCNG,B81120934,2,
40_TruckingRoute.txt,359761,9P21NR,Bharat Petroleum Petrol Pump,,,,,Talera,Bundi District,Rajasthan,,"Village Khedla, Panchayat Jamitpuratehsil Taleda, Talera, Bundi District, Rajasthan, 323021",,,www.bharatpetroleum.com,75.7440760000001,25.2992110000001,75.743453,25.299226,TRNPMP,INTB497,3,
40_TruckingRoute.txt,360032,J3MB15,Jio BP Petrol Pump,,,,,Talera,Bundi District,Rajasthan,,"Kota Road, Raghunathpura, Talera, Bundi District, Rajasthan, 323021",,,www.reliancepetroleum.com,75.745118,25.2963370000001,75.7453420000001,25.296479,TRNPMP,B486702853,4,
40_TruckingRoute.txt,361038,L77EXS,Bharat Petroleum Petrol Pump,,,,,Talera,Bundi District,Rajasthan,,"Village Kheroli, Ballop NH-52, Tehsil Talera, Talera, Bundi District, Rajasthan, 323021",,,www.bharatpetroleum.com,75.7541570000001,25.284159,75.7543600000001,25.284143,TRNPMP,INTB497,5,
40_TruckingRoute.txt,361898,OGSE5D,Nayara Petrol Pump,,,,,Talera,Bundi District,Rajasthan,,"Khasra No 877/162 and 879/163, Village Ballop, Tehsil Talera, District Bundi, Talera, Bundi District, Rajasthan, 323021",,,www.nayaraenergy.com,75.7594000000001,25.2745,75.759128,25.2744200000001,TRNPMP,B486700553,6,
40_TruckingRoute.txt,361947,DCE7BC,HP Petrol Pump,,,,,Talera,Bundi District,Rajasthan,,"Bundi Kota Road, Village Balloop, Tehsil Bundi, Near Shekhawati Dhaba, Talera, Bundi District, Rajasthan, 323021",,,www.hindustanpetroleum.com,75.758001,25.2744500000001,75.7582830000001,25.2744530000001,TRNPMP,INTB498,7,
40_TruckingRoute.txt,382140,ATDZVK,BharatBenz Kamal Trucking Service Centre and Spare Parts,,,,,Ladpura,Kota District,Rajasthan,,"Khasra No 2363/46 and 2362/45, NH-8, Mehla, Ladpura, Kota District, Rajasthan, 325003",,service@kamaltrucking.co.in,www.bharatbenz.com,75.8741680000001,25.05409,75.8730870000001,25.0541160000001,REPHCV,B486700656,8,
40_TruckingRoute.txt,386925,OFERGQ,HP Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"NH-12, Kewal Nagar, Kebal Nagar Kota, Ladpura, Kota District, Rajasthan, 325003",,,www.hindustanpetroleum.com,75.9219100000001,24.9983310000001,75.9219350000001,24.9983280000001,TRNPMP,INTB498,9,
40_TruckingRoute.txt,388012,BL1T7S,HP Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Ladpura, Kota District, Rajasthan, 325003",,,www.hindustanpetroleum.com,75.9291190000001,24.986609,75.928995,24.9865740000001,TRNPMP,INTB498,10,
40_TruckingRoute.txt,392306,SO0S1S,Indian Oil Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Ground Floor, Mandana, Kota Bhanwaria Kota, Ladpura, Kota District, Rajasthan, 325003",,,www.iocl.com,75.951714,24.9418200000001,75.9516760000001,24.9418430000001,TRNPMP,INTB470,1,Mon-Sun 06:00-22:00
40_TruckingRoute.txt,392307,IYX0NW,Torrent Gas CNG Station,,,,,Ladpura,Kota District,Rajasthan,,"Indian Oil Petrol Pump, NH-52, Bypass Road, Mandana, Ladpura, Kota District, Rajasthan, 325003",,,www.torrentgas.com,75.9516960000001,24.941812,75.9516730000001,24.941828,TRNCNG,B81121092,2,
40_TruckingRoute.txt,392662,SHYFSM,Bharat Petroleum Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Ladpura, Kota District, Rajasthan, 325003",,,www.bharatpetroleum.com,75.9490970000001,24.9391000000001,75.9492680000001,24.939082,TRNPMP,INTB497,3,
40_TruckingRoute.txt,392853,J3PMFO,Bharat Petroleum Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Ladpura, Kota District, Rajasthan, 325003",,,www.bharatpetroleum.com,75.949459,24.937257,75.94951,24.9373150000001,TRNPMP,INTB497,4,
40_TruckingRoute.txt,393765,C31D6C,Nayara Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Ladpura, Kota District, Rajasthan, 325003",,,www.nayaraenergy.com,75.9504800000001,24.928591,75.950162,24.9285540000001,TRNPMP,B486700553,5,
40_TruckingRoute.txt,401608,2IVUR3,Indian Oil Petrol Pump,,,,,Ladpura,Kota District,Rajasthan,,"Khasra No 330/205, Ladpura Bhanwariya Kota, Ladpura, Kota District, Rajasthan, 325602",,,www.iocl.com,75.9818470000001,24.849519,75.9819330000001,24.8495510000001,TRNPMP,INTB470,6,
40_TruckingRoute.txt,402593,JIKJ8M,Bharat Petroleum Petrol Pump,,,,,Kanwas,Kota District,Rajasthan,,"Jhalawar Road, NH-12, Kanwas, Kota District, Rajasthan, 325602",,,www.bharatpetroleum.com,76.003767,24.835989,76.003722,24.8358920000001,TRNPMP,INTB497,7,
40_TruckingRoute.txt,402900,KBJAHR,HP Petrol Pump,,,,,Chechat,Kota District,Rajasthan,,"Darrah, Jhalawar Road, Chechat, Kota District, Rajasthan, 326517",,,www.hindustanpetroleum.com,76.0096,24.8320000000001,76.0095860000001,24.8320830000001,TRNPMP,INTB498,8,
40_TruckingRoute.txt,410214,S64DD6,Indian Oil Petrol Pump,,,,,Chechat,Kota District,Rajasthan,,"Ground Floor, NH-12, Modak Kamalpura Kota, Chechat, Kota District, Rajasthan, 326517",,,www.iocl.com,75.986811,24.769194,75.987017,24.7691090000001,TRNPMP,INTB470,9,
40_TruckingRoute.txt,417045,51D2WJ,Ashok Leyland Khan Automobiles Service Centre,,,,,Chechat,Kota District,Rajasthan,,"NH 12, Atraliya, Chechat, Kota District, Rajasthan, 326517",,,www.ashokleyland.com,76.0116780000001,24.7014760000001,76.011514,24.7014090000001,REPHCV,B41,10,
40_TruckingRoute.txt,419600,B37TA6,Indian Oil Petrol Pump,,,,,Ramganj Mandi,Kota District,Rajasthan,,"Ground Floor, NH-12, Suket Salawad Khurd Kota, Ramganj Mandi, Kota District, Rajasthan, 326530",,,www.iocl.com,76.030178,24.674522,76.0303290000001,24.674499,TRNPMP,INTB470,1,
40_TruckingRoute.txt,429812,SNQ6B6,HP Petrol Pump,,,,,Jhalrapatan,Jhalawar District,Rajasthan,,"Jhalrapatan, Jhalawar District, Rajasthan, 326023",,,www.hindustanpetroleum.com,76.120934,24.5652410000001,76.120935,24.5654050000001,TRNPMP,INTB498,2,
40_TruckingRoute.txt,449443,W1I9YY,HP Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Raipur, Jhalawar District, Rajasthan, 326036",,,www.hindustanpetroleum.com,76.1806130000001,24.377169,76.1808270000001,24.37708,TRNPMP,INTB498,3,
40_TruckingRoute.txt,449735,SHVD7I,Bharat Petroleum Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Raipur, Jhalawar District, Rajasthan, 326036",,,www.bharatpetroleum.com,76.1814450000001,24.374401,76.1813100000001,24.3744960000001,TRNPMP,INTB497,4,
40_TruckingRoute.txt,452133,E8ZCDL,Jio BP Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"SH-1A, Indore Road, Near RTO Naka, Raipur, Jhalawar District, Rajasthan, 326036",,,www.reliancepetroleum.com,76.17177,24.353952,76.1718700000001,24.353849,TRNPMP,B486702853,5,
40_TruckingRoute.txt,452807,SDT831,Indian Oil Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Ground Floor, Nandpura, Raipur Jhalawar, Raipur, Jhalawar District, Rajasthan, 326036",,,www.iocl.com,76.170265,24.348031,76.1701370000001,24.348169,TRNPMP,INTB470,6,
40_TruckingRoute.txt,455538,J6BKO5,Indian Oil Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Raipur, Jhalawar District, Rajasthan, 326036",,,www.iocl.com,76.1633580000001,24.3241550000001,76.1635630000001,24.324122,TRNPMP,INTB470,7,
40_TruckingRoute.txt,457766,GUTBAL,HP Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Villgae Kalitalai, SH-1a, Indore Raipur Road, Raipur, Jhalawar District, Rajasthan, 326036",,,www.hindustanpetroleum.com,76.155603,24.30499,76.155581,24.305015,TRNPMP,INTB498,8,
40_TruckingRoute.txt,458944,0OA1DE,Indian Oil Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Ground Floor, Raipur Indore Road, Kali Talai Banor Jhalawar, Raipur, Jhalawar District, Rajasthan, 326036",,,www.iocl.com,76.1522660000001,24.294745,76.152227,24.2947580000001,TRNPMP,INTB470,9,
40_TruckingRoute.txt,459366,L78BHF,Bharat Petroleum Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Village Chanwlish-1A, Raipur-MP Border Road, Raipur, Jhalawar District, Rajasthan, 326036",,,www.bharatpetroleum.com,76.1512440000001,24.291052,76.1514030000001,24.290989,TRNPMP,INTB497,10,
40_TruckingRoute.txt,459732,J2DMKN,Nayara Petrol Pump,,,,,Raipur,Jhalawar District,Rajasthan,,"Khasra No 237/403, Village Chanwali, Asondiya-Pidawa Tal, District Pirawa, Raipur, Jhalawar District, Rajasthan, 326036",,,www.nayaraenergy.com,76.152341,24.287558,76.1520770000001,24.2875300000001,TRNPMP,B486700553,1,
40_TruckingRoute.txt,467171,X9B7JS,Nayara Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Survey No 12 and 13/1, Village Soyat Patti, Taluka-Susner, District-Agar Malwa, Susner, Agar Malwa District, Madhya Pradesh, 465449",,,www.nayaraenergy.com,76.1701640000001,24.2173260000001,76.1701760000001,24.2173950000001,TRNPMP,B486700553,2,
40_TruckingRoute.txt,469524,J7G7VK,HP Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465449",,,www.hindustanpetroleum.com,76.1736700000001,24.195434,76.1737000000001,24.195362,TRNPMP,INTB498,3,
40_TruckingRoute.txt,477387,JGZZLO,Bharat Petroleum Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465449",,,www.bharatpetroleum.com,76.1504340000001,24.1271350000001,76.1506390000001,24.127127,TRNPMP,INTB497,4,
40_TruckingRoute.txt,481943,J29AKO,Akshat Filling Station,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465449",,,,76.152494,24.085401,76.1525740000001,24.085365,TRNPMP,,5,
40_TruckingRoute.txt,487000,JH06J4,Bharat Petroleum Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465447",,,www.bharatpetroleum.com,76.1428970000001,24.0407260000001,76.1428900000001,24.040691,TRNPMP,INTB497,6,
40_TruckingRoute.txt,489045,SPFTG2,Bharat Petroleum Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Soyat Susner Road, Susner, Agar Malwa District, Madhya Pradesh, 465447",,,www.bharatpetroleum.com,76.137073,24.0229340000001,76.1369760000001,24.0231220000001,TRNPMP,INTB497,7,
40_TruckingRoute.txt,494794,DXYGBM,Jangid Hindustan Biodiesel Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465447",,,,76.1213070000001,23.972835,76.1213420000001,23.97281,TRNPMP,,8,
40_TruckingRoute.txt,499748,H59RM9,Indian Oil Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Ground Floor, Soyat Road, Shajapur, Near Aadinath Ware House, Susner, Agar Malwa District, Madhya Pradesh, 465447",,,,76.1003130000001,23.930728,76.1008810000001,23.9306940000001,TRNPMP,INTB470,9,
40_TruckingRoute.txt,500085,8CFLJE,Bharat Petroleum Petrol Pump,,,,,Susner,Agar Malwa District,Madhya Pradesh,,"Susner, Agar Malwa District, Madhya Pradesh, 465447",,,www.bharatpetroleum.com,76.1011520000001,23.9275470000001,76.101005,23.927535,TRNPMP,INTB497,10,
40_TruckingRoute.txt,507405,H59SWL,Indian Oil Petrol Pump,,,,,Nalkheda,Agar Malwa District,Madhya Pradesh,,"SH-27, NH-552 G, Semalkhedi, Shajapur, Near Petrol Pump, Nalkheda, Agar Malwa District, Madhya Pradesh, 465445",,,,76.1091280000001,23.859811,76.1089660000001,23.859882,TRNPMP,INTB470,1,
40_TruckingRoute.txt,507672,OHASMP,Nayara Petrol Pump,,,,,Nalkheda,Agar Malwa District,Madhya Pradesh,,"Survey No 1880/8, Near Amla Chauraha, Indore-Kota Road, Village Semalkhedi, Tehsil Nalkheda, District Agar, Nalkheda, Agar Malwa District, Madhya Pradesh, 465445",,,www.nayaraenergy.com,76.107285,23.8576380000001,76.1072060000001,23.8577040000001,TRNPMP,B486700553,2,
40_TruckingRoute.txt,522575,VS97IH,HP Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Village Agar, Agar Kota Road, Tehsil Agar, Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.hindustanpetroleum.com,76.030199,23.7330930000001,76.0301650000001,23.7331060000001,TRNPMP,INTB498,3,
40_TruckingRoute.txt,522601,GXS53P,Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Agar, Agar Malwa District, Madhya Pradesh, 465441",,,,76.029275,23.7329980000001,76.029412,23.732925,TRNPMP,,4,
40_TruckingRoute.txt,523892,J2ETPD,Shree Baijnath Fuels,,,Bada Gwalipura,Agar,Agar,Agar Malwa District,Madhya Pradesh,,"Indore, Kota Road, Chhawani Naka, Chhawani, Agar, Madhya Pradesh, 465441",,,,76.020158,23.7226010000001,76.0203100000001,23.7224660000001,TRNPMP,,5,
40_TruckingRoute.txt,524882,QC45ZH,Bharat Petroleum Petrol Pump,,,,Agar,Agar,Agar Malwa District,Madhya Pradesh,,"Agar, Madhya Pradesh, 465441",,,www.bharatpetroleum.com,76.0074890000001,23.715494,76.0074530000001,23.715515,TRNPMP,INTB497,6,
40_TruckingRoute.txt,525444,A1FCA8,Indian Oil Petrol Pump,,,,Agar,Agar,Agar Malwa District,Madhya Pradesh,,"Ground Floor, Ujjain Kota Road, Agar, Madhya Pradesh, 465441",,,www.iocl.com,76.0008260000001,23.711395,76.0008530000001,23.711376,TRNPMP,INTB470,7,
40_TruckingRoute.txt,526041,C6ESFD,Indian Oil Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Ujjain Kota Road, Agar District, Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.iocl.com,75.9982630000001,23.7063460000001,75.998208,23.7063680000001,TRNPMP,INTB470,8,Mon-Sun 00:00-23:59
40_TruckingRoute.txt,527617,J7F61X,HP Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.hindustanpetroleum.com,75.9905340000001,23.6931710000001,75.990622,23.693162,TRNPMP,INTB498,9,
40_TruckingRoute.txt,530626,UFV7QO,HP Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Ujjain Agar Road, Kankar, Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.hindustanpetroleum.com,75.985488,23.666504,75.9856260000001,23.666234,TRNPMP,INTB498,10,
40_TruckingRoute.txt,538840,X8YTIJ,HP Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.hindustanpetroleum.com,75.9482820000001,23.5974000000001,75.948363,23.5971740000001,TRNPMP,INTB498,1,
40_TruckingRoute.txt,540880,J7GWSI,HP Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.hindustanpetroleum.com,75.93253,23.5813020000001,75.9326300000001,23.5813590000001,TRNPMP,INTB498,2,
40_TruckingRoute.txt,541076,0ND6KU,Indian Oil Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Survey No 3202, PH No 14 Tanodia Agar, Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.iocl.com,75.93073,23.5798070000001,75.930751,23.5797910000001,TRNPMP,INTB470,3,
40_TruckingRoute.txt,541282,J8Z5M6,Indian Oil Petrol Pump,,,,,Agar,Agar Malwa District,Madhya Pradesh,,"Ujjain Agar Road, Agar, Agar Malwa District, Madhya Pradesh, 465441",,,www.iocl.com,75.928843,23.578225,75.928618,23.5784610000001,TRNPMP,INTB470,4,Mon-Sun 00:00-24:00
40_TruckingRoute.txt,548922,0NAQ5G,Indian Oil Petrol Pump,,,,,Makdon,Ujjain District,Madhya Pradesh,,"Ground Floor, SH-27, Dhablahardu to Ujjain, Jhalra Aamba, Makdon, Ujjain District, Madhya Pradesh, 456550",,,www.iocl.com,75.895718,23.513851,75.895788,23.5138390000001,TRNPMP,INTB470,5,
40_TruckingRoute.txt,551606,3D8GY3,HP Petrol Pump,,,,,Makdon,Ujjain District,Madhya Pradesh,,"Dhawla Hardu, District Ujjain, Dabla Hardu Agar Road, Makdon, Ujjain District, Madhya Pradesh, 456550",,,www.hindustanpetroleum.com,75.8918130000001,23.489971,75.8919450000001,23.489762,TRNPMP,INTB498,6,
40_TruckingRoute.txt,553683,J2FZ9K,Sundar Fuels Station,,,,,Mahidpur,Ujjain District,Madhya Pradesh,,"Agar-Ujjain Road, Jhangra, Mahidpur, Ujjain District, Madhya Pradesh, 456550",,,,75.8858530000001,23.471977,75.8861870000001,23.4718990000001,TRNPMP,,7,
40_TruckingRoute.txt,557492,MPEAG7,Bharat Petroleum Petrol Pump,,,,,Mahidpur,Ujjain District,Madhya Pradesh,,"Ujjain Nagar Road, Village Ghosla, Mahidpur, Ujjain District, Madhya Pradesh, 456550",,,www.bharatpetroleum.com,75.8762350000001,23.4387580000001,75.876338,23.438706,TRNPMP,INTB497,8,
