Route_ID,longitude,latitude,distance,place_id,poi,subSubLocality,subLocality,locality,city,subDistrict,district,state,poplrName,address,tel,email,website,e_lng,e_lat,category,brand_code
12,73.003837,19.132139,495697,SJGIB9,Mahanagar Gas CNG Station,Reliance Corporate Park,TTC Industrial Area,Ghansoli,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Reliance Corporate Park, MIDC Industrial Area, Ghansoli, Navi Mumbai, Maharashtra, 400701",,,www.mahanagargas.com,73.003713,19.132254,TRNCNG,B81120935
12,73.00675,19.118127,497285,1BTT22,Mahanagar Gas CNG Station,,,Ghansoli,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Bharat Petroleum Petrol Pump, Near Ghansoli Station, Ghansoli, Navi Mumbai Thana, Navi Mumbai, Maharashtra, 400701",,,www.mahanagargas.com,73.006939,19.118024,TRNCNG,B81120935
12,73.008997,19.106653,498582,SJGLKX,Mahanagar Gas CNG Station,,Sector 4A,Kopar Khairane,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"HPCL, Plot No 8, Sector 4A, Kopar Khairane, Vashi, Navi Mumbai, Maharashtra, 400709",,,www.mahanagargas.com,73.008913,19.106632,TRNCNG,B81120935
12,73.017621,19.098911,499609,HRQ8WP,Mahanagar Gas CNG Station,,TTC Industrial Area,Kopar Khairane,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Plot No W-226, Ttc Industrial Area Thane Belapur Road, Koparkhairne, Navi Mumbai, Maharashtra, 400710",,,www.mahanagargas.com,73.017655,19.099116,TRNCNG,B81120935
12,73.017957,19.079916,501684,SJGM62,Mahanagar Gas CNG Station,,Turbhe Store,Turbhe,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Thane Belapur Road, Turbhe Store, Turbhe Midc, Navi Mumbai, Maharashtra, 400705",9.12E+11,,www.mahanagargas.com,73.01785,19.079904,TRNCNG,B81120935
12,73.017066,19.073255,502391,2FZCWV,Mahanagar Gas CNG Station,,Sector 20,Turbhe,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Sector 20, NMMT Turbhe Depot, Navi Mumbai, Maharashtra, 400703","+912227655561, +912227801828",,www.mahanagargas.com,73.017056,19.073169,TRNCNG,B81120935
12,73.030074,19.043844,505870,9JD8LE,Mahanagar Gas CNG Station,TTC Industrial Area,Shiravane,Nerul East,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"D 222/3, TTC Industrial Area, MIDC Shiravane, Navi Mumbai, Maharashtra, 400706",,,www.mahanagargas.com,73.03007,19.044037,TRNCNG,B81120935
12,73.028673,19.034602,506847,E86DB2,Mahanagar Gas CNG Station,,Sector 13,Nerul East,Navi Mumbai,Thane,Thane District,Maharashtra,MGL CNG Station,"Sector 13, Sion Panvel Express Highway, Navi Mumbai, Maharashtra, 400706",9.12E+11,,www.mahanagargas.com,73.028798,19.034496,TRNCNG,B81120935
12,73.099067,19.022425,509719,9JD6QH,Mahanagar Gas CNG Station,Sector 3,Jawahar Cooperative Industries,Kamothe,Navi Mumbai,Panvel,Raigad District,Maharashtra,MGL CNG Station,"Plot No 33, Kamothe, Panvel, Navi Mumbai, Maharashtra, 410209","+912227452525, +912265111275",,www.mahanagargas.com,73.099135,19.022509,TRNCNG,B81120935
12,73.107306,19.015373,510671,O4KBTC,Mahanagar Gas CNG Station,,Sector 3,New Panvel West,Navi Mumbai,Panvel,Raigad District,Maharashtra,MGL CNG Station,"Plot No 2a Sector 3, Greater Khanda Kalamboli Bombay Pune Highway, Panvel, Navi Mumbai, Maharashtra, 410206",9.12E+11,,www.mahanagargas.com,73.107227,19.015364,TRNCNG,B81120935
12,73.13079,19.000636,512811,WIJ392,Mahanagar Gas CNG Station,,,,Navi Mumbai,Panvel,Raigad District,Maharashtra,MGL CNG Station,"Gut No 30/0 and 45/K, on Panvel-Matheran Road, At Village Palidevad, Near Balaji Symphony Building Complex, Taluka Panvel, Navi Mumbai, Maharashtra, 410206",,,,73.130675,19.000168,TRNCNG,B81120935
12,73.161701,18.967929,517080,WIJ2XN,Mahanagar Gas CNG Station,,,,,Panvel,Raigad District,Maharashtra,MGL CNG Station,"M/s Gail India Ltd, Borle Village, Raigarh, Raigad, Panvel, Raigad District, Maharashtra, 410221",,,,73.161813,18.967883,TRNCNG,B81120935
12,73.282162,18.801772,537993,WIIK85,Mahanagar Gas CNG Station,,,,,Khalapur,Raigad District,Maharashtra,MGL CNG Station,"SN 39/2, City Gate Station at Savroli, Near Khalapur Toll Plaza, Khalapur-Pen Road, Taluka Khalapur, District Raigad, Khalapur, Raigad District, Maharashtra, 410202",,,,73.282669,18.801608,TRNCNG,B81120935
12,73.297186,18.792981,539322,HRPCUI,Mahanagar Gas CNG Station,,,,,Khalapur,Raigad District,Maharashtra,MGL CNG Station,"HP Petrol Pump, Mumbai Pune Expressway, Khalapur, Raigad District, Maharashtra, 410203",,,www.mahanagargas.com,73.297322,18.793039,TRNCNG,B81120935
12,73.299652,18.790466,539656,HRP93T,Mahanagar Gas CNG Station,,,,,Khalapur,Raigad District,Maharashtra,MGL CNG Station,"Indian Oil Petrol Pump, Mumbai Pune Expressway, Khalapur Toll Plaza, Sajgaon, Khalapur, Raigad District, Maharashtra, 410203",,,www.mahanagargas.com,73.300082,18.790563,TRNCNG,B81120935
12,73.652219,18.712085,558080,DJEZ86,Maharashtra Natural Gas Ltd CNG Station,,,,,Mawal,Pune District,Maharashtra,MNGL CNG Station,"Bharat Petroleum Petrol Pump, Mumbai-Pune Expressway, Near Talegaon Toll, Parandwadi Village, Maval, Mawal, Pune District, Maharashtra, 410506",,,www.mngl.in,73.651876,18.711791,TRNCNG,B81121080
12,73.770184,18.66474,566900,DJEQ1Z,Maharashtra Natural Gas Ltd CNG Station,Transport Nagar,Sector 23,Nigdi,Pimpri Chinchwad,Haveli,Pune District,Maharashtra,MNGL CNG Station,"Indian Oil Petrol Pump, Transport Nagar, Nigdi, Off NH 4, Pimpri Chinchwad, Maharashtra, 411044",,,www.mngl.in,73.77023,18.664648,TRNCNG,B81121080
12,73.799573,18.632734,571255,FA9GYG,Maharashtra Natural Gas Ltd CNG Station,,,Pimpri,Pimpri Chinchwad,Haveli,Pune District,Maharashtra,MNGL CNG Station,"Indian Oil Petrol Pump, Old Mumbai to Pune Highway, Pimpri Colony, NH4, Pimpri, Pimpri Chinchwad, Maharashtra, 411018",9.12E+11,,www.mngl.in,73.799661,18.632799,TRNCNG,B81121080
13,72.035332,23.492268,1371,ZKTFCU,Sabarmati Gas CNG Station,,,,,Becharaji,Mahesana District,Gujarat,,"Survey No 4, Opposite Starline Showroom, Becharaji Viramgam Highway, Becharaji, Mahesana District, Gujarat, 384415",,,www.sabarmatigas.in,72.035359,23.492343,TRNCNG,B81120937
13,72.042789,23.496029,2090,NH5ZLB,Sabarmati Gas CNG Station,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Indian Oil Petrol Pump, Near Becharaji Temple, Bechraji, Becharaji, Gujarat, 384415",,,www.sabarmatigas.in,72.042865,23.495921,TRNCNG,B81120937
13,72.362644,23.554854,35324,ZKTE68,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"Revenue Survey No 1383, Village Motap, Taluka Becharaji, Mahesana, Mahesana District, Gujarat, 384001",,,www.sabarmatigas.in,72.362782,23.554965,TRNCNG,B81120937
13,72.394465,23.439294,38467,CCITV8,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"Indian Oil Petrol Pump, Mehsana-Patan Highway, Mahesana, Mahesana District, Gujarat, 384455",,,www.sabarmatigas.in,72.394227,23.439364,TRNCNG,B81120937
13,72.394254,23.425695,38721,ZKTFG7,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"Survey No 88, SH 41, Near New Sahara Hotel, Mandali, Mahesana, Mahesana District, Gujarat, 384455",,,www.sabarmatigas.in,72.394433,23.425622,TRNCNG,B81120937
13,72.409491,23.371133,41846,NH5V17,Sabarmati Gas CNG Station,,,,,Kadi,Mahesana District,Gujarat,,"Bharat Petroleum Petrol Pump, Mehsana Adabad Highway, Nandasan, Kadi, Mahesana District, Gujarat, 384450",,,www.sabarmatigas.in,72.409219,23.371147,TRNCNG,B81120937
13,72.41658,23.35042,43335,WIGAUR,Sabarmati Gas CNG Station,,,,,Kadi,Mahesana District,Gujarat,,"Survey No 26, TA Kadi District Mehsana, Kadi, Mahesana District, Gujarat, 384450",,,,72.416737,23.350435,TRNCNG,B81120937
13,72.44329,23.276246,49391,LG1PAG,Sabarmati Gas CNG Station,,,,Chhatral,Kalol,Gandhinagar District,Gujarat,,"Bharat Petroleum Petrol Pump, Chhtral Kadi Cross Road, Near Honda Showroom, Chhatral, Gujarat, 382729",,,www.sabarmatigas.in,72.443436,23.276279,TRNCNG,B81120937
13,72.478146,23.257386,53523,VYX691,Sabarmati Gas CNG Station,,,,Kalol,Kalol,Gandhinagar District,Gujarat,,"Indian Oil Petrol Pump, Mehsana Toll Road, Kalol, Gujarat, 382721",,,,72.478248,23.257393,TRNCNG,B81120937
13,72.505422,23.229014,57523,N2AW2G,Sabarmati Gas CNG Station,,,Ambika Nagar,Kalol,Kalol,Gandhinagar District,Gujarat,,"Bharat Petroleum Petrol Pump, Opposite Kalol GIDC, Ahmedabad Mehsana Highway, Kalol, Gujarat, 382721",,,www.sabarmatigas.in,72.505686,23.228944,TRNCNG,B81120937
13,72.529527,23.210861,60677,C31S8S,Gujarat Gas CNG Station,,,Saij,Kalol,Kalol,Gandhinagar District,Gujarat,,"Opposite IFFCO, District Gandhinagar, Kalol, Gujarat, 382725",,,www.gujaratgas.com,72.52945,23.210815,TRNCNG,B81120938
13,72.573769,23.176774,66519,69AE12,Sabarmati Gas CNG Station,,,Simandhar City,Adalaj,Gandhinagar,Gandhinagar District,Gujarat,,"Indian Oil Petrol Pump, SH 41, Near Trimandir, Ahmedabad Highway Service, Adalaj, Gujarat, 382421",,,www.sabarmatigas.in,72.573652,23.176739,TRNCNG,B81120937
13,72.588279,23.161869,68661,NH5NCQ,Sabarmati Gas CNG Station,,,,Adalaj,Gandhinagar,Gandhinagar District,Gujarat,,"Indian Oil Petrol Pump, Ahmedabad Mehsana Highway, Adalaj, Gujarat, 382421",,,www.sabarmatigas.in,72.587732,23.161984,TRNCNG,B81120937
13,72.666054,23.113014,78289,VYX01Y,Sabarmati Gas CNG Station,,Nana Chiloda,Naroda,Ahmedabad,Gandhinagar,Gandhinagar District,Gujarat,,"Indian Oil Petrol Pump, Nana Chiloda Ring Road, Opposite Hyundai Godown, Koba Ranasan, District Gandhinagar, Ahmedabad, Gujarat, 382330",,,,72.666098,23.113096,TRNCNG,B81120937
13,72.685565,23.102022,80628,NH53RB,Adani Gas CNG Station,,,,,Gandhinagar,Gandhinagar District,Gujarat,,"Bharat Petroleum Petrol Pump, Besides Kahanvi Garden Restaurant, Near Ranasan Toll Plaza, SP Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382330",,,www.adanigas.com,72.685452,23.102064,TRNCNG,B81120934
13,72.687926,23.081725,82078,UNLDYX,Adani Gas CNG Station,,,Nava Naroda,Ahmedabad,Daskroi,Ahmedabad District,Gujarat,,"HP Petrol Pump, Block No 101, Tps 109, Fp No 29, Sardar Patel Ring Road, Near Dehgam Naka, Village Bilasiya, Taluka Daskroi, Ahmedabad, Gujarat, 382345",,,,72.687835,23.081749,TRNCNG,B81120934
13,72.688568,23.078558,82331,NH59YM,Adani Gas CNG Station,,,Nava Naroda,Ahmedabad,Daskroi,Ahmedabad District,Gujarat,,"Nava Naroda, Ahmedabad, Gujarat, 382345",,,www.adanigas.com,72.688411,23.078594,TRNCNG,B81120934
13,72.67871,23.03908,84082,MSB5CY,Adani Gas CNG Station,,,Odhav Industrial Estate,Ahmedabad,Asarva,Ahmedabad District,Gujarat,,"Bharat Petroleum Petrol Pump, Near Nikol Kathawada Cross Road, SP Ring Road, Ahmedabad, Gujarat, 382415",,,www.adanigas.com,72.678649,23.039125,TRNCNG,B81120934
13,72.673453,23.02899,84341,NHFP0N,Adani Gas CNG Station,,,Odhav,Ahmedabad,Vatva,Ahmedabad District,Gujarat,,"Bharat Petroleum Petrol Pump, Nikol Odhav Ring Road, Near Palm Hotel, Nikol, Ahmedabad, Gujarat, 382415",,,www.adanigas.com,72.673605,23.028875,TRNCNG,B81120934
13,72.676606,23.025109,84862,11KAYB,Adani Gas CNG Station,,GVMM Industrial Estate,Odhav Industrial Estate,Ahmedabad,Vatva,Ahmedabad District,Gujarat,,"Indian Oil Petrol Pump, Near Gujarat Vepari Maha Mandal, Odhav, Ahmedabad, Gujarat, 382415",,,www.adanigas.com,72.676654,23.025436,TRNCNG,B81120934
13,72.704089,23.018812,87514,FEMYIA,Adani Gas CNG Station,,,,,Daskroi,Ahmedabad District,Gujarat,,"Survey No 616, Near VK Petroleum, Village Bhuvaldi, Daskroi, Ahmedabad District, Gujarat, 382430",,,www.adanigas.com,72.704169,23.018862,TRNCNG,B81120934
13,72.73198,23.001174,90973,MSEPQM,Gujarat Gas CNG Station,,,,,Daskroi,Ahmedabad District,Gujarat,,"NH 47, Ahmedabad Indore Highway, Gadh, Godhra, Daskroi, Ahmedabad District, Gujarat, 382430",,,www.gujaratgas.com,72.732082,23.00146,TRNCNG,B81120938
13,72.787322,22.999921,95620,NH57RC,Adani Gas CNG Station,,,,,Daskroi,Ahmedabad District,Gujarat,,"Bharat Petroleum Petrol Pump, Kathlal Highway Kuha, Daskroi, Ahmedabad District, Gujarat, 382433",,,www.adanigas.com,72.787266,22.999889,TRNCNG,B81120934
13,72.857892,22.989589,102229,RTPCEW,Adani Gas CNG Station,,,,,Kathlal,Kheda District,Gujarat,,"Indian Oil Petrol Pump, Village Kodaili, NH 43, Anuppur, Kathlal, Kheda District, Gujarat, 387635",,,www.adanigas.com,72.858026,22.989656,TRNCNG,B81120934
13,72.968181,22.90281,116988,CCJNGK,Gujarat Gas CNG Station,,,,,Kathlal,Kheda District,Gujarat,,"HP Petrol Pump, District Kheda, Kathlal, Kheda District, Gujarat, 387630",,,www.gujaratgas.com,72.968077,22.902708,TRNCNG,B81120938
13,72.990811,22.889427,119741,NH4X7C,Adani Gas CNG Station,,,,,Kathlal,Kheda District,Gujarat,,"Indian Oil Petrol Pump, Near HDFC Bank, District Kheda, Kathlal, Kheda District, Gujarat, 387630",,,www.adanigas.com,72.990818,22.889526,TRNCNG,B81120934
13,73.0489,22.902,123940,SJIGNL,Adani Gas CNG Station,,,,,Kathlal,Kheda District,Gujarat,,"Kathlal, Kheda District, Gujarat, 387630",,,www.adanigas.com,73.04877,22.901773,TRNCNG,B81120934
13,73.123799,22.909612,130055,NH4YV2,Adani Gas CNG Station,,,,,Kathlal,Kheda District,Gujarat,,"Bharat Petroleum Petrol Pump, Near Ladvel Cross Road, Kathlal Balasinor Road, Kathlal, Kheda District, Gujarat, 387640",,,www.adanigas.com,73.12375,22.909516,TRNCNG,B81120934
13,73.307859,22.94156,145083,SJIGER,Adani Gas CNG Station,,,,,Balasinor,Mahisagar District,Gujarat,,"Survey No 1327, Behind Sahjanand School, Vadadla, Mahisagar, Balasinor By Pass Road, Balasinor, Mahisagar District, Gujarat, 388255",,,www.adanigas.com,73.308037,22.941685,TRNCNG,B81120934
13,73.449858,22.803893,164965,CCJTS6,Gujarat Gas CNG Station,,,,,Godhra,Panchmahals District,Gujarat,,"HP Petrol Pump, NH 47, Tuwa, Ahmedabad to Godhra Road, Panch Mahals District, Godhra, Panchmahals District, Gujarat, 388713",,,www.gujaratgas.com,73.449745,22.803562,TRNCNG,B81120938
13,73.66832,22.795587,185410,9I1W2B,Gujarat Gas CNG Station,,,,,Godhra,Panchmahals District,Gujarat,,"Indian Oil Petrol Pump, Godhra Bypass Road, Paravdi, Kotda, Panch Mahals District, Godhra, Panchmahals District, Gujarat, 389001",,,www.gujaratgas.com,73.668363,22.795595,TRNCNG,B81120938
13,73.707197,22.795007,189052,IFVJYZ,Gujarat Gas CNG Station,,,,,Godhra,Panchmahals District,Gujarat,,"Bharat Petroleum Petrol Pump, Godhara Dahod Highway, NH59, Godhara, Panch Mahals District, Godhra, Panchmahals District, Gujarat, 389120",,,www.gujaratgas.com,73.707119,22.794627,TRNCNG,B81120938
13,74.259985,22.821824,240711,O4ICFV,Gujarat Gas CNG Station,,,,Dahod,Dohad,Dahod District,Gujarat,,"HP Petrol Pump, NH 47, Ahmedabad Indore Bypass Road, Near Ibadatgah, District Dahod, Dahod, Gujarat, 389151",,,www.gujaratgas.com,74.260101,22.822024,TRNCNG,B81120938
13,74.474024,22.792276,262580,O4IE0Z,Gujarat Gas CNG Station,,,,,Jhabua,Jhabua District,Madhya Pradesh,,"Khasra No 99/1, 100/2, P H No 04, Village Chhoti Pitol, On Jhabua Ahmedabad Road, District Jhabua, Jhabua, Jhabua District, Madhya Pradesh, 457661",,,www.gujaratgas.com,74.474009,22.792359,TRNCNG,B81120938
13,74.475083,22.793946,262627,O4HOU4,Gujarat Gas CNG Station,,,,,Jhabua,Jhabua District,Madhya Pradesh,,"Survey No-78/2, PH No 4, Nh-47, Ahmedabad Indore Highway, Village Chhoti Pitol, Taluka Jhabua, District Jhabua, Jhabua, Jhabua District, Madhya Pradesh, 457661",,,www.gujaratgas.com,74.475064,22.793772,TRNCNG,B81120938
13,74.567472,22.804535,271316,P7LUJ4,Gujarat Gas CNG Station,,,,,Jhabua,Jhabua District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, Khasra No 1645, 1678, Village Karadawadbadi, District Jhabua, Jhabua, Jhabua District, Madhya Pradesh, 457661",,,www.gujaratgas.com,74.567419,22.804531,TRNCNG,B81120938
13,74.956413,22.661474,314133,VZ0BJV,Naveriya Gas CNG Station,,,,,Sardarpur,Dhar District,Madhya Pradesh,NGPL Gas Station,"Indian Oil Petrol Pump, Rajgarh Bypass Road, Sardarpur, Dhar District, Madhya Pradesh, 454116",,,,74.956427,22.661516,TRNCNG,B81121233
13,75.4897,22.27388,380273,XRDDWM,Naveriya Gas CNG Station,,,,,Dharampuri,Dhar District,Madhya Pradesh,NGPL Gas Station,"Indian Oil Petrol Pump, AB Road, Village Bhodal, Tehsil Dharampuri, Dharampuri, Dhar District, Madhya Pradesh, 454552",,,ngplindia.com,75.490131,22.273613,TRNCNG,B81121233
14,72.035332,23.492268,1371,ZKTFCU,Sabarmati Gas CNG Station,,,,,Becharaji,Mahesana District,Gujarat,,"Survey No 4, Opposite Starline Showroom, Becharaji Viramgam Highway, Becharaji, Mahesana District, Gujarat, 384415",,,www.sabarmatigas.in,72.035359,23.492343,TRNCNG,B81120937
14,72.042789,23.496029,2090,NH5ZLB,Sabarmati Gas CNG Station,,,,Becharaji,Becharaji,Mahesana District,Gujarat,,"Indian Oil Petrol Pump, Near Becharaji Temple, Bechraji, Becharaji, Gujarat, 384415",,,www.sabarmatigas.in,72.042865,23.495921,TRNCNG,B81120937
14,72.27801,23.60374,28717,ZKTEYG,Sabarmati Gas CNG Station,,,,,Becharaji,Mahesana District,Gujarat,,"Survey No 1792, Balol, Mehsana Becharaji Highway, Becharaji, Mahesana District, Gujarat, 384412",,,www.sabarmatigas.in,72.277625,23.603718,TRNCNG,B81120937
14,72.3844,23.67402,41909,ZKTEW3,Sabarmati Gas CNG Station,,,,,Mahesana,Mahesana District,Gujarat,,"At Motidau, Near Bliss Aqua World, SH 41, Mahesana, Mahesana District, Gujarat, 384120",,,www.sabarmatigas.in,72.384531,23.673995,TRNCNG,B81120937
14,72.367624,23.74955,45129,NH5RO9,Sabarmati Gas CNG Station,,,,,Unjha,Mahesana District,Gujarat,,"Bharat Petroleum Petrol Pump, Unava, Mehsana Unjha Highway, Unjha, Mahesana District, Gujarat, 384160",,,www.sabarmatigas.in,72.367177,23.749653,TRNCNG,B81120937
14,72.370873,23.772952,47050,NH5OSF,Sabarmati Gas CNG Station,,,,,Unjha,Mahesana District,Gujarat,,"Nayara Petrol Pump, Mehsana Palanpur Highway, Unjha, Mahesana District, Gujarat, 384160",,,www.sabarmatigas.in,72.37074,23.773065,TRNCNG,B81120937
14,72.380786,23.800411,49840,NH636Y,Sabarmati Gas CNG Station,,,Industrial Area,Unjha,Unjha,Mahesana District,Gujarat,,"Bharat Petroleum Petrol Pump, Near APMC Circle, Ahmedabad Patan Highway, Unjha, Gujarat, 384170",,,www.sabarmatigas.in,72.380589,23.800478,TRNCNG,B81120937
14,72.377448,23.81766,50921,3A166E,Gujarat Gas CNG Station,,,Bharat Nagar,Unjha,Unjha,Mahesana District,Gujarat,,"HP Petrol Pump, Maktupur, District Mehsana, Unjha, Gujarat, 384170",,,www.gujaratgas.com,72.377346,23.817682,TRNCNG,B81120938
14,72.368746,23.893736,56629,NH6BU6,Sabarmati Gas CNG Station,,,,,Sidhpur,Patan District,Gujarat,,"Indian Oil Petrol Pump, Near Khali Char Rasta, Siddhpur, Sidhpur, Patan District, Gujarat, 384151",,,www.sabarmatigas.in,72.368931,23.893635,TRNCNG,B81120937
14,72.361665,23.918668,58391,A2R0E8,Sabarmati Gas CNG Station,,,,Sidhpur,Sidhpur,Patan District,Gujarat,,"HP Petrol Pump, Survey No 63, Village Siddhpur, Sidhpur, Gujarat, 384151",,,www.sabarmatigas.in,72.361346,23.918787,TRNCNG,B81120937
14,72.376084,23.986942,65459,CCIF99,IRM Energy CNG Station,,,,,Vadgam,Banaskantha District,Gujarat,,"At and Post Teniwada, Ahmedabad Palanpur Highway, Vadgam, Banaskantha District, Gujarat, 385210",,,www.irmenergy.com,72.376157,23.986883,TRNCNG,B81120936
14,72.384863,24.017802,68823,85SVKY,IRM Energy CNG Station,,,,,Vadgam,Banaskantha District,Gujarat,,"Indian Oil Petrol Pump, Near Easy CNG Enterprise, Palanpur Ahmedabad Highway, Vadgam, Banaskantha District, Gujarat, 385210",,,www.irmenergy.com,72.38463,24.017782,TRNCNG,B81120936
14,72.384287,24.019422,68944,NQO6QK,IRM Energy CNG Station,,,,,Vadgam,Banaskantha District,Gujarat,,"Plot No 1 to 5, Survey No 77 P2, Rajosana, Vadgam, Banaskantha District, Gujarat, 385210",,,www.irmenergy.com,72.384191,24.019414,TRNCNG,B81120936
14,72.409232,24.127313,80546,NQO2MC,IRM Energy CNG Station,,,,,Palanpur,Banaskantha District,Gujarat,,"Survey No 830P, Near Engineering College, Jagana, Palanpur, Banaskantha District, Gujarat, 385001",,,www.irmenergy.com,72.409054,24.127345,TRNCNG,B81120936
14,72.411634,24.158349,83687,1X1KJ9,IRM Energy CNG Station,,,Laxmipura,Palanpur,Palanpur,Banaskantha District,Gujarat,,"Indian Oil Petrol Pump, Opposite Ramdev Restaurant, Ahmedabad Palanpur Highway, Palanpur, Gujarat, 385001",,,www.irmenergy.com,72.411728,24.158231,TRNCNG,B81120936
14,72.412518,24.158283,83723,AK412Q,IRM Energy CNG Station,,,Laxmipura,Palanpur,Palanpur,Banaskantha District,Gujarat,,"Laxmipura, Palanpur, Gujarat, 385001",,,,72.41219,24.158482,TRNCNG,B81120936
14,72.415949,24.170437,85078,NQO3PI,IRM Energy CNG Station,,,Shripal Nagar,Palanpur,Palanpur,Banaskantha District,Gujarat,,"HP Petrol Pump, Near Shreeji Business World, Under Palanpur Overbridge, Palanpur Ahmedabad Highway, Palanpur, Gujarat, 385001",,,www.irmenergy.com,72.415865,24.170464,TRNCNG,B81120936
14,72.41722,24.173488,85438,ENXGQD,IRM Energy CNG Station,,,Dhundhiyawadi,Palanpur,Palanpur,Banaskantha District,Gujarat,,"Bharat Petroleum Petrol Pump, Near Aroma Circle, Opposite Hotel Lajwanti, Palanpur Ahmedabad Highway, Palanpur, Gujarat, 385001",,,www.irmenergy.com,72.417165,24.173538,TRNCNG,B81120936
14,72.433955,24.191143,87971,NQO3K4,IRM Energy CNG Station,,Bihari Bagh,Maheshwari Colony,Palanpur,Palanpur,Banaskantha District,Gujarat,,"Survey No 2352, Near Old RTO, Palanpur Abu Highway, Palanpur, Gujarat, 385001",,,www.irmenergy.com,72.433941,24.191277,TRNCNG,B81120936
14,72.593042,24.375389,113757,NQO8FO,IRM Energy CNG Station,,,,,Amirgadh,Banaskantha District,Gujarat,,"Survey No 107, Dhanpura, Amirgarh, Palanpur Abu Road Highway, Amirgadh, Banaskantha District, Gujarat, 385135",,,www.irmenergy.com,72.593013,24.375514,TRNCNG,B81120936
14,72.704143,24.430665,124967,O4IOTE,Gujarat Gas CNG Station,,,,Abu Road,Abu Road,Sirohi District,Rajasthan,,"Nh-27, Village Maval, Near Riico Industrial Area, Near Gujarat Border Taluka Abu Road, District Sirohi, Abu Road, Rajasthan, 307026",,,www.gujaratgas.com,72.704083,24.430503,TRNCNG,B81120938
14,72.715634,24.43126,125672,O4HRW6,Gujarat Gas CNG Station,,,RIICO Growth Centre Phase 2,Abu Road,Abu Road,Sirohi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Nh-27 Village- Maval, Near Gujarat Border, Opposite Maval Rly Station, Tal Abu Road, District Sirohi, Abu Road, Rajasthan, 307026",,,www.gujaratgas.com,72.715669,24.431378,TRNCNG,B81120938
14,72.876269,24.589901,149442,SJFALU,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"IOCL, NH 27, Village Bhimana Near Hotel Tulsi Taluka Pindwara, Sirohi District Sirohi, Pindwara, Sirohi District, Rajasthan, 307024",,,www.gujaratgas.com,72.876277,24.589879,TRNCNG,B81120938
14,72.88534,24.598773,150779,O4J21K,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"Nh-27, Village Bhimana, Opposite Hotel Krishna Taluka Pindwara, District Sirohi, Pindwara, Sirohi District, Rajasthan, 307024",,,www.gujaratgas.com,72.885162,24.599208,TRNCNG,B81120938
14,72.899733,24.623406,153853,UNS87I,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"HP Petrol Pump, Udwariya, Tehsil Pindwara, Near Shargamataji Mandir, Nh 27, Swaroopganj Bhimana Road, Bhimana, Pindwara, Sirohi District, Rajasthan, 307023",,,,72.899683,24.623424,TRNCNG,B81120938
14,72.985898,24.717043,167390,SJF5YD,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Old NH 14 Banas, Sirohi- Abu Road, Near Saibaba Temple, Pindwada- District Sirohi, Pindwara, Sirohi District, Rajasthan, 307019",,,www.gujaratgas.com,72.98582,24.717167,TRNCNG,B81120938
14,73.0107,24.74847,171689,MSERIX,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"Indian Oil Petrol Pump, NH 62, Pali Sirohi Road, Uthaman, Pindwara, Sirohi District, Rajasthan, 307022",,,www.gujaratgas.com,73.010797,24.748273,TRNCNG,B81120938
14,73.022855,24.760566,173499,BSYAR8,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"NH 27, Near Padharosa Hotel, Sirohi, Pindwara Udaipur Highway, Pindwara, Sirohi District, Rajasthan, 307022",,,www.gujaratgas.com,73.022796,24.760701,TRNCNG,B81120938
14,73.092782,24.714263,173710,BX9HY1,Gujarat Gas CNG Station,,,,,Pindwara,Sirohi District,Rajasthan,,"Near Swaroopgunj Toll Plaza, Udvariya, NH 27, Pindwara, Sirohi District, Rajasthan, 307022",,,www.gujaratgas.com,73.092933,24.714267,TRNCNG,B81120938
14,73.53925,24.753104,207984,VZ1ZR5,Adani Gas CNG Station,,,,,Gogunda,Udaipur District,Rajasthan,,"Indian Oil Petrol Pump, Village-Gogunda, District Udaipur, Gogunda, Udaipur District, Rajasthan, 313705",,,,73.539031,24.753078,TRNCNG,B81120934
